no_show_id,booking_id,fee_charged,recorded_at,created_at
1697,1697,1486.4,2025-01-12 03:55:00.696524+00:00,2024-07-31 10:45:11.623850+00:00
1698,1698,1932.42,2025-05-09 02:07:45.545232+00:00,2025-06-08 22:25:09.646057+00:00
1699,1699,1262.89,2025-12-20 15:44:15.416280+00:00,2024-10-15 08:01:06.371226+00:00
1700,1700,604.08,2025-03-29 19:59:19.571599+00:00,2025-11-25 23:00:14.904279+00:00
1701,1701,680.02,2025-11-29 03:32:19.084830+00:00,2024-03-18 23:29:03.706746+00:00
1702,1702,1781.05,2024-02-27 02:05:29.478874+00:00,2025-03-04 07:52:17.618082+00:00
1703,1703,780.15,2026-01-12 00:37:26.162937+00:00,2025-08-04 16:22:34.116290+00:00
1704,1704,937.08,2025-02-23 19:26:07.830673+00:00,2025-09-25 04:01:35.416315+00:00
1705,1705,1624.49,2025-12-20 21:04:19.765328+00:00,2024-10-31 09:25:34.572037+00:00
1706,1706,959.31,2025-09-02 11:56:53.589106+00:00,2024-11-12 23:37:26.118460+00:00
1707,1707,883.21,2024-09-04 15:08:30.669399+00:00,2024-09-24 20:44:13.509014+00:00
1708,1708,1574.76,2025-10-11 23:21:23.881296+00:00,2026-01-06 06:10:53.146787+00:00
1709,1709,847.67,2025-10-31 20:06:43.675469+00:00,2024-07-26 04:15:16.497462+00:00
1710,1710,1639.26,2025-03-22 03:52:00.969053+00:00,2024-09-22 16:19:52.745397+00:00
1711,1711,840.78,2024-02-14 08:47:24.933504+00:00,2025-05-08 21:42:41.742458+00:00
1712,1712,1857.76,2025-09-02 14:10:00.440905+00:00,2025-03-04 20:42:55.401396+00:00
1713,1713,930.13,2025-12-15 23:16:01.207710+00:00,2024-02-11 22:47:38.056032+00:00
1714,1714,1958.3,2025-07-15 07:33:55.520476+00:00,2025-09-10 01:28:40.744312+00:00
1715,1715,783.03,2024-05-09 06:18:05.966193+00:00,2024-07-28 14:24:55.556211+00:00
1716,1716,1883.98,2025-11-04 05:32:43.872300+00:00,2025-06-08 22:27:00.026915+00:00
1717,1717,136.57,2025-07-29 13:30:20.556494+00:00,2025-03-07 14:17:29.371154+00:00
1718,1718,1114.4,2025-12-07 17:44:30.134497+00:00,2024-11-13 11:27:39.804171+00:00
1719,1719,565.34,2025-02-05 21:15:37.086084+00:00,2024-02-27 21:39:38.438164+00:00
1720,1720,1795.68,2025-04-05 17:38:30.985305+00:00,2025-03-14 12:27:57.192834+00:00
1721,1721,1402.77,2024-05-30 23:14:50.969284+00:00,2025-01-24 18:33:20.986743+00:00
1722,1722,611.24,2024-03-28 21:18:26.145150+00:00,2024-10-21 21:36:28.727116+00:00
1723,1723,424.67,2025-04-02 21:49:54.454254+00:00,2025-01-16 02:12:17.223493+00:00
1724,1724,1130.54,2024-09-06 22:08:15.681713+00:00,2025-12-07 04:36:25.783401+00:00
1725,1725,223.43,2025-07-04 20:09:47.973492+00:00,2025-11-01 23:46:31.660982+00:00
1726,1726,1235.34,2025-04-16 01:42:14.524052+00:00,2025-11-20 20:56:53.813042+00:00
1727,1727,354.78,2024-10-01 14:37:09.622549+00:00,2025-12-29 09:26:32.926593+00:00
1728,1728,1293.77,2024-04-04 05:38:51.049970+00:00,2025-11-15 13:37:55.046737+00:00
1729,1729,1332.09,2024-11-28 11:56:23.230763+00:00,2025-10-19 04:38:01.943339+00:00
1730,1730,940.88,2024-06-16 06:57:06.115978+00:00,2024-11-13 09:53:26.576717+00:00
1731,1731,1279.93,2024-03-24 05:15:14.365982+00:00,2024-06-07 00:54:45.545593+00:00
1732,1732,1831.26,2025-02-14 15:51:45.510983+00:00,2024-10-10 15:52:48.532476+00:00
1733,1733,1294.26,2024-05-13 21:36:28.185221+00:00,2024-02-23 20:25:57.068086+00:00
1734,1734,1651.93,2024-05-30 15:27:00.652109+00:00,2024-09-29 17:49:01.446065+00:00
1735,1735,895.42,2025-05-16 04:05:48.319986+00:00,2024-07-26 04:17:21.700366+00:00
1736,1736,174.53,2025-01-09 17:29:09.630483+00:00,2024-08-10 07:04:01.811674+00:00
1737,1737,1164.95,2025-09-10 19:26:36.363190+00:00,2025-02-12 13:28:20.097812+00:00
1738,1738,1620.04,2025-08-04 07:04:55.588012+00:00,2025-11-29 14:02:17.426183+00:00
1739,1739,1989.94,2024-03-07 01:28:47.267166+00:00,2025-10-17 02:20:05.728756+00:00
1740,1740,1710.58,2025-10-17 12:52:06.891629+00:00,2025-12-07 11:46:29.946669+00:00
1741,1741,63.31,2024-07-29 06:27:45.874630+00:00,2024-04-26 18:09:46.595230+00:00
1742,1742,823.17,2025-11-04 00:41:46.812906+00:00,2025-06-02 14:22:04.284032+00:00
1743,1743,69.2,2025-11-02 11:55:19.482713+00:00,2025-09-11 09:46:35.055724+00:00
1744,1744,1935.67,2024-04-05 05:00:13.254827+00:00,2024-04-26 04:43:33.580734+00:00
1745,1745,953.72,2024-05-23 00:26:07.838854+00:00,2025-02-05 07:33:47.609061+00:00
1746,1746,1698.86,2025-08-20 20:29:30.427943+00:00,2025-01-03 02:05:41.687887+00:00
1747,1747,1525.29,2024-06-17 16:35:17.214110+00:00,2024-10-16 01:39:15.306652+00:00
1748,1748,566.82,2024-08-11 07:03:43.307140+00:00,2024-10-31 07:57:13.566496+00:00
1749,1749,1482.83,2024-08-27 19:05:15.203979+00:00,2024-02-21 21:45:54.344029+00:00
1750,1750,161.31,2024-11-30 16:49:15.337866+00:00,2024-10-24 17:19:28.908854+00:00
1751,1751,1361.09,2025-03-26 10:55:50.637286+00:00,2025-04-29 23:14:08.383335+00:00
1752,1752,1745.43,2024-05-01 18:49:11.642059+00:00,2024-12-04 20:07:47.865693+00:00
1753,1753,1235.48,2024-11-18 11:01:55.695437+00:00,2024-09-16 06:37:20.345479+00:00
1754,1754,1313.66,2025-10-12 00:44:52.207735+00:00,2024-03-16 06:51:04.630272+00:00
1755,1755,1161.61,2025-12-15 02:48:39.612732+00:00,2025-03-23 00:27:35.867654+00:00
1756,1756,1374.85,2024-05-13 18:12:34.095189+00:00,2025-06-22 00:22:54.250237+00:00
1757,1757,1374.59,2024-05-16 05:55:21.174872+00:00,2024-12-06 15:14:00.943099+00:00
1758,1758,477.22,2025-01-01 09:13:31.687926+00:00,2025-11-01 01:56:12.979683+00:00
1759,1759,592.8,2025-11-04 15:03:11.787119+00:00,2024-03-03 02:26:32.253673+00:00
1760,1760,935.29,2025-10-09 19:03:15.760314+00:00,2025-09-30 09:44:11.914628+00:00
1761,1761,1365.26,2025-08-08 09:24:56.666690+00:00,2024-05-17 15:47:11.311967+00:00
1762,1762,1665.71,2024-03-08 02:08:29.205193+00:00,2025-07-09 10:23:41.093803+00:00
1763,1763,708.73,2024-02-12 06:50:43.982442+00:00,2025-03-06 23:51:23.942097+00:00
1764,1764,259.33,2025-07-09 20:48:29.146473+00:00,2025-05-08 02:17:50.404699+00:00
1765,1765,1689.52,2024-04-30 03:40:41.412499+00:00,2025-02-04 15:14:51.673374+00:00
1766,1766,863.74,2025-08-13 18:30:19.937695+00:00,2025-06-15 21:51:51.035728+00:00
1767,1767,1806.86,2024-12-09 08:12:47.708801+00:00,2024-06-13 12:00:58.701572+00:00
1768,1768,1343.51,2024-04-05 12:46:38.022683+00:00,2025-06-07 14:15:15.235802+00:00
1769,1769,1796.72,2024-10-21 12:08:49.126569+00:00,2024-02-27 06:54:31.716567+00:00
1770,1770,381.59,2024-01-30 03:56:02.830501+00:00,2024-07-02 14:37:48.695571+00:00
1771,1771,240.24,2024-09-04 02:00:06.440332+00:00,2025-01-16 04:48:36.777441+00:00
1772,1772,446.4,2025-01-18 21:27:17.860263+00:00,2025-02-26 22:11:36.635520+00:00
1773,1773,1753.57,2024-02-10 06:51:27.292260+00:00,2024-02-18 14:44:09.676821+00:00
1774,1774,1445.28,2024-11-28 18:15:41.977955+00:00,2025-03-02 06:03:57.734678+00:00
1775,1775,460.96,2026-01-13 09:31:31.884757+00:00,2024-10-02 06:52:03.473281+00:00
1776,1776,461.42,2025-04-06 05:26:29.331923+00:00,2025-11-29 04:22:55.312247+00:00
1777,1777,881.11,2025-09-25 20:13:57.774922+00:00,2025-11-05 14:36:48.030299+00:00
1778,1778,1990.57,2024-11-12 16:40:51.700272+00:00,2025-07-10 09:16:10.852595+00:00
1779,1779,1058.91,2024-12-20 02:35:59.556461+00:00,2024-11-21 15:21:51.638920+00:00
1780,1780,1137.03,2024-03-04 13:25:31.374054+00:00,2025-01-20 14:18:15.685136+00:00
1781,1781,1999.74,2025-07-21 11:42:21.725678+00:00,2025-11-06 02:18:03.315247+00:00
1782,1782,1850.63,2025-08-10 06:12:35.053366+00:00,2025-11-22 02:47:29.049543+00:00
1783,1783,679.37,2024-04-28 22:04:00.885916+00:00,2025-11-21 03:24:15.105575+00:00
1784,1784,1975.77,2025-02-06 02:34:35.804109+00:00,2024-01-29 12:47:31.772812+00:00
1785,1785,468.74,2024-06-10 04:55:43.454624+00:00,2025-04-29 18:04:05.467118+00:00
1786,1786,544.42,2024-12-29 01:45:38.059826+00:00,2024-04-09 07:10:39.601682+00:00
1787,1787,1347.64,2024-12-28 07:12:08.237597+00:00,2025-05-02 14:42:14.271465+00:00
1788,1788,1998.11,2025-05-15 21:41:51.731509+00:00,2025-12-17 22:21:29.375694+00:00
1789,1789,770.48,2024-12-16 21:35:59.382153+00:00,2024-10-02 10:04:56.540047+00:00
1790,1790,674.79,2024-01-26 15:39:42.292050+00:00,2025-09-07 05:54:04.845735+00:00
1791,1791,1858.38,2024-12-04 01:15:43.006548+00:00,2025-01-19 00:45:07.240924+00:00
1792,1792,1433.05,2024-11-03 02:19:45.516766+00:00,2024-04-21 22:30:22.043738+00:00
1793,1793,599.2,2025-03-31 14:03:18.517374+00:00,2025-02-19 19:41:25.170608+00:00
1794,1794,186.83,2024-03-18 12:44:31.790399+00:00,2025-09-17 07:44:49.450888+00:00
1795,1795,591.96,2025-12-20 06:26:19.943864+00:00,2025-02-06 15:39:57.033113+00:00
1796,1796,1234.65,2025-04-25 16:18:16.613615+00:00,2024-09-25 05:07:39.341312+00:00
1797,1797,23.34,2025-10-11 07:07:45.140776+00:00,2025-01-26 22:32:23.509281+00:00
1798,1798,61.42,2025-02-10 08:22:05.286534+00:00,2025-06-06 07:50:33.993627+00:00
1799,1799,932.15,2024-01-28 08:41:20.932221+00:00,2024-01-23 04:56:58.959545+00:00
1800,1800,1616.09,2025-10-01 00:32:58.437676+00:00,2024-11-12 06:01:36.637818+00:00
1801,1801,1589.67,2024-12-26 21:36:44.329238+00:00,2025-03-27 00:54:48.275855+00:00
1802,1802,1273.21,2025-05-30 02:59:38.734534+00:00,2025-11-01 23:41:28.752269+00:00
1803,1803,843.73,2024-03-06 03:26:53.653280+00:00,2025-08-05 11:42:59.486579+00:00
1804,1804,32.88,2025-05-20 08:45:43.659576+00:00,2025-10-17 14:14:14.328795+00:00
1805,1805,800.39,2025-05-16 16:09:32.171506+00:00,2025-10-06 21:31:30.590560+00:00
1806,1806,140.63,2025-01-22 20:49:01.887013+00:00,2024-11-26 18:17:55.283942+00:00
1807,1807,1578.6,2025-09-18 11:43:46.590678+00:00,2024-02-08 23:08:46.378659+00:00
1808,1808,1517.11,2025-03-13 00:14:21.075694+00:00,2025-12-01 12:29:18.915123+00:00
1809,1809,699.84,2024-05-24 07:15:58.555991+00:00,2025-04-27 13:08:14.547183+00:00
1810,1810,1601.65,2025-01-30 10:50:02.982449+00:00,2024-08-11 22:50:47.804071+00:00
1811,1811,383.23,2024-06-22 18:10:52.439888+00:00,2024-11-27 02:14:25.434561+00:00
1812,1812,795.31,2025-08-26 15:09:37.613135+00:00,2025-07-29 15:59:01.741914+00:00
1813,1813,394.38,2024-02-28 20:31:18.184008+00:00,2024-04-14 16:25:35.722932+00:00
1814,1814,1006.16,2025-03-18 16:48:27.713652+00:00,2024-03-26 12:30:06.297982+00:00
1815,1815,260.26,2025-03-30 13:07:38.824081+00:00,2025-11-03 04:35:55.327795+00:00
1816,1816,1161.23,2025-03-08 06:49:15.061344+00:00,2025-05-22 01:58:07.234046+00:00
1817,1817,1109.67,2024-11-07 23:38:25.106827+00:00,2024-01-28 18:52:40.745075+00:00
1818,1818,1297.21,2024-09-20 10:48:46.455527+00:00,2024-03-21 15:12:21.697880+00:00
1819,1819,615.36,2024-10-05 05:41:00.990940+00:00,2025-11-26 11:12:12.248477+00:00
1820,1820,1936.54,2025-01-24 13:32:42.324334+00:00,2026-01-09 07:23:01.037851+00:00
1821,1821,225.49,2025-03-09 12:44:43.479890+00:00,2025-08-10 06:45:01.901160+00:00
1822,1822,782.35,2024-04-02 08:13:01.662573+00:00,2025-11-07 15:20:39.366307+00:00
1823,1823,959.88,2024-10-02 01:14:56.549918+00:00,2025-04-14 16:35:17.910289+00:00
1824,1824,1561.7,2024-05-28 14:57:21.015652+00:00,2024-04-13 23:03:05.672242+00:00
1825,1825,355.68,2025-04-23 12:05:35.365079+00:00,2024-02-07 02:48:54.514938+00:00
1826,1826,935.5,2024-08-04 10:11:24.529736+00:00,2024-11-27 18:34:13.906745+00:00
1827,1827,847.94,2024-12-11 19:47:47.695726+00:00,2024-08-15 17:23:00.480093+00:00
1828,1828,1441.66,2025-07-24 12:15:10.762112+00:00,2025-03-01 15:20:54.961576+00:00
1829,1829,980.56,2024-11-05 02:39:11.376772+00:00,2025-11-25 14:15:48.988642+00:00
1830,1830,1449.01,2025-09-17 07:57:00.246460+00:00,2025-06-28 08:39:24.735761+00:00
1831,1831,1004.14,2024-08-29 23:44:39.786864+00:00,2025-03-16 00:22:18.090635+00:00
1832,1832,554.75,2025-04-10 03:12:59.413525+00:00,2025-09-12 20:32:28.259370+00:00
1833,1833,1372.41,2025-09-16 15:35:40.854284+00:00,2024-08-01 22:47:36.487898+00:00
1834,1834,776.04,2024-09-26 13:20:51.394498+00:00,2025-04-09 22:17:40.078181+00:00
1835,1835,564.13,2024-12-08 15:33:53.855520+00:00,2025-11-30 02:41:50.922609+00:00
1836,1836,1251.15,2024-10-17 00:53:19.532859+00:00,2024-06-15 22:50:56.960114+00:00
1837,1837,1171.4,2025-11-10 10:39:28.909496+00:00,2024-06-03 01:36:10.983366+00:00
1838,1838,1414.04,2024-05-12 02:57:36.516073+00:00,2025-07-22 18:08:46.769002+00:00
1839,1839,375.88,2024-06-24 03:26:01.437284+00:00,2025-03-23 03:33:57.698695+00:00
1840,1840,321.95,2025-12-30 15:52:42.577439+00:00,2024-02-08 12:39:20.960441+00:00
1841,1841,480.2,2025-12-08 14:37:15.353420+00:00,2024-06-14 15:26:47.791306+00:00
1842,1842,1680.56,2025-10-31 05:15:35.803786+00:00,2025-02-11 08:18:01.988511+00:00
1843,1843,1874.39,2024-06-03 23:49:40.100352+00:00,2024-03-10 01:50:08.170760+00:00
1844,1844,989.19,2025-02-15 08:18:30.425029+00:00,2024-10-04 12:21:21.361435+00:00
1845,1845,121.5,2025-05-22 14:06:06.794728+00:00,2025-11-11 02:30:43.336630+00:00
1846,1846,523.8,2025-03-06 00:19:00.655449+00:00,2025-04-13 12:38:25.004930+00:00
1847,1847,1510.23,2024-08-14 11:45:14.778428+00:00,2024-11-12 20:32:28.495474+00:00
1848,1848,499.03,2025-03-03 07:42:19.060186+00:00,2025-04-29 10:34:06.053180+00:00
1849,1849,373.99,2025-10-19 13:37:23.988765+00:00,2025-06-08 00:39:27.125883+00:00
1850,1850,114.73,2025-01-19 13:22:09.173886+00:00,2025-12-18 06:13:51.885007+00:00
1851,1851,1541.77,2025-08-05 17:59:44.550885+00:00,2024-08-16 02:30:53.217400+00:00
1852,1852,1618.81,2026-01-07 23:20:39.317125+00:00,2025-01-24 18:39:01.428659+00:00
1853,1853,1684.28,2025-04-11 00:22:20.609471+00:00,2024-04-29 21:59:49.064641+00:00
1854,1854,1307.03,2025-10-09 10:16:37.236013+00:00,2024-12-01 15:51:21.144337+00:00
1855,1855,1826.1,2024-09-13 11:15:30.620487+00:00,2024-02-01 19:44:03.552524+00:00
1856,1856,404.51,2024-06-27 10:40:51.747032+00:00,2025-12-09 12:46:38.162863+00:00
1857,1857,440.96,2024-11-28 06:21:48.945021+00:00,2025-04-04 00:44:38.509738+00:00
1858,1858,475.74,2025-05-11 15:27:06.773488+00:00,2024-03-02 16:32:49.305305+00:00
1859,1859,1603.02,2024-02-14 05:56:55.758070+00:00,2024-10-16 23:04:11.891031+00:00
1860,1860,536.96,2024-08-19 02:43:04.960078+00:00,2024-03-20 08:07:04.711230+00:00
1861,1861,1479.21,2024-03-14 09:07:39.668189+00:00,2024-05-26 16:36:34.704156+00:00
1862,1862,229.65,2025-06-27 05:20:01.722961+00:00,2024-11-05 11:36:49.825830+00:00
1863,1863,557.61,2025-02-13 23:42:04.400909+00:00,2025-03-29 22:59:44.296997+00:00
1864,1864,1645.09,2026-01-20 09:15:30.590065+00:00,2024-06-05 15:27:53.815433+00:00
1865,1865,750.19,2024-12-05 17:14:05.602959+00:00,2024-03-05 07:49:27.653853+00:00
1866,1866,87.37,2025-05-26 19:18:44.678518+00:00,2025-06-05 02:41:06.797476+00:00
1867,1867,515.3,2025-08-13 10:33:11.696289+00:00,2024-02-15 00:08:55.654873+00:00
1868,1868,1898.44,2024-04-03 19:03:19.024965+00:00,2024-02-19 04:38:49.325018+00:00
1869,1869,78.21,2024-05-23 21:44:04.928803+00:00,2025-04-14 03:36:00.749564+00:00
1870,1870,1908.62,2025-08-15 22:17:36.510196+00:00,2025-05-11 13:24:05.664435+00:00
1871,1871,1106.31,2024-05-13 12:45:39.494924+00:00,2025-10-15 13:32:06.188215+00:00
1872,1872,501.8,2025-11-28 05:00:43.600223+00:00,2025-02-16 22:24:42.377922+00:00
1873,1873,1840.54,2025-09-11 09:28:58.070755+00:00,2025-12-12 19:39:34.297013+00:00
1874,1874,210.3,2024-04-26 15:42:43.085828+00:00,2024-12-12 07:38:48.381301+00:00
1875,1875,1430.21,2025-03-29 23:50:39.671340+00:00,2025-11-17 12:13:12.018071+00:00
1876,1876,1845.79,2025-10-10 12:19:21.431674+00:00,2024-08-07 23:35:53.795154+00:00
1877,1877,1423.35,2026-01-15 13:02:56.790829+00:00,2025-09-01 14:14:32.428329+00:00
1878,1878,1865.14,2025-05-26 04:18:44.554232+00:00,2024-09-10 08:30:03.926580+00:00
1879,1879,946.64,2024-12-26 12:08:32.228403+00:00,2024-05-26 06:39:56.079768+00:00
1880,1880,1893.38,2024-04-08 22:32:41.199687+00:00,2024-06-29 00:34:30.582618+00:00
1881,1881,366.25,2025-01-13 22:15:31.560905+00:00,2024-09-23 12:38:10.241634+00:00
1882,1882,327.27,2024-08-25 06:34:01.654552+00:00,2025-03-12 16:25:46.899022+00:00
1883,1883,493.56,2025-10-05 13:17:18.187888+00:00,2024-08-20 21:51:54.348956+00:00
1884,1884,1942.51,2025-02-12 23:16:01.315194+00:00,2024-11-24 13:07:16.253324+00:00
1885,1885,106.15,2025-06-17 10:57:19.157863+00:00,2025-04-18 22:16:13.853477+00:00
1886,1886,145.48,2024-03-20 05:56:43.336473+00:00,2024-06-23 18:12:07.172699+00:00
1887,1887,1334.67,2024-12-28 04:59:03.934315+00:00,2024-04-02 07:25:33.583187+00:00
1888,1888,803.7,2025-06-02 22:57:42.547835+00:00,2024-12-25 03:11:56.348663+00:00
1889,1889,709.67,2024-03-01 12:32:14.799501+00:00,2024-02-20 23:35:57.769118+00:00
1890,1890,612.43,2025-09-18 13:55:49.677211+00:00,2025-08-27 16:49:10.360276+00:00
1891,1891,1678.46,2024-10-20 12:46:35.481328+00:00,2025-01-16 21:33:07.521853+00:00
1892,1892,1620.19,2024-07-16 09:03:16.501070+00:00,2025-12-20 02:35:14.846229+00:00
1893,1893,1703.84,2024-11-13 17:21:14.036340+00:00,2025-09-25 00:26:02.548416+00:00
1894,1894,328.97,2024-04-24 08:11:34.339676+00:00,2025-05-25 01:35:30.812543+00:00
1895,1895,1228.17,2025-09-13 13:23:51.036729+00:00,2025-03-25 01:57:29.069692+00:00
1896,1896,1605.22,2025-02-25 07:14:31.923181+00:00,2024-08-05 03:44:58.362333+00:00
1897,1897,1887.73,2024-11-06 06:44:58.405687+00:00,2025-10-23 05:41:06.049169+00:00
1898,1898,767.42,2024-12-23 15:11:14.434551+00:00,2025-12-15 20:41:21.581244+00:00
1899,1899,230.12,2024-04-02 18:51:53.509745+00:00,2024-03-24 14:59:51.418110+00:00
1900,1900,934.14,2025-03-25 01:19:40.101235+00:00,2024-03-11 22:30:16.434238+00:00
1901,1901,154.38,2025-04-01 00:21:31.094668+00:00,2024-07-04 00:31:54.467398+00:00
1902,1902,1734.45,2025-12-25 20:28:51.702741+00:00,2024-06-14 11:48:13.973577+00:00
1903,1903,1623.91,2024-02-02 02:45:53.293348+00:00,2024-05-04 23:54:40.655134+00:00
1904,1904,269.74,2025-08-25 05:39:19.530743+00:00,2025-12-21 07:42:35.754589+00:00
1905,1905,1775.29,2025-01-01 17:58:41.419592+00:00,2024-04-29 00:08:01.717224+00:00
1906,1906,1010.69,2025-08-23 20:10:17.138180+00:00,2024-07-15 01:54:40.666953+00:00
1907,1907,758.74,2024-07-02 19:46:58.299290+00:00,2024-05-17 21:23:29.379046+00:00
1908,1908,1928.0,2024-04-04 10:00:27.097393+00:00,2024-12-30 08:01:58.578521+00:00
1909,1909,429.85,2025-06-23 03:44:22.169534+00:00,2024-12-08 14:43:57.179576+00:00
1910,1910,102.03,2025-04-18 22:20:40.381887+00:00,2024-10-27 10:31:26.534364+00:00
1911,1911,183.45,2025-03-07 03:12:48.788933+00:00,2025-07-08 18:39:10.865731+00:00
1912,1912,59.25,2024-10-04 18:54:01.762128+00:00,2025-06-05 09:44:08.035310+00:00
1913,1913,1886.55,2024-07-05 19:48:02.804594+00:00,2024-03-24 02:40:39.427953+00:00
1914,1914,897.62,2024-07-02 03:55:23.478340+00:00,2025-09-21 12:55:31.918875+00:00
1915,1915,101.81,2025-10-06 20:52:41.360126+00:00,2024-12-09 17:05:04.220855+00:00
1916,1916,178.39,2024-08-03 18:37:39.275363+00:00,2024-11-30 23:11:27.143658+00:00
1917,1917,1464.95,2024-11-24 08:45:40.990752+00:00,2025-09-20 09:25:41.761003+00:00
1918,1918,167.01,2024-07-13 06:34:27.870829+00:00,2025-02-11 08:25:12.169522+00:00
1919,1919,1230.18,2024-05-08 12:17:10.645035+00:00,2025-02-17 22:43:08.782217+00:00
1920,1920,684.61,2024-03-16 08:17:14.729685+00:00,2024-01-30 09:47:18.203108+00:00
1921,1921,72.79,2024-02-09 18:27:37.792083+00:00,2024-11-13 20:52:40.239289+00:00
1922,1922,1350.15,2024-11-26 04:29:24.025427+00:00,2024-03-03 09:06:54.357173+00:00
1923,1923,1211.29,2025-02-20 18:21:13.402058+00:00,2024-05-18 20:00:29.067026+00:00
1924,1924,1785.79,2024-02-27 09:22:28.070533+00:00,2025-02-13 19:02:48.641608+00:00
1925,1925,1057.84,2025-05-26 17:48:02.176035+00:00,2024-05-28 15:27:09.077354+00:00
1926,1926,1625.24,2025-09-01 18:46:28.117825+00:00,2025-08-23 01:40:22.602742+00:00
1927,1927,675.05,2024-06-25 15:24:53.518698+00:00,2024-09-29 08:47:38.723341+00:00
1928,1928,1279.93,2024-11-12 10:18:56.887804+00:00,2025-04-13 10:04:42.875710+00:00
1929,1929,1219.93,2025-01-11 01:21:47.049978+00:00,2025-08-19 23:42:27.340149+00:00
1930,1930,739.69,2024-06-18 01:07:33.189237+00:00,2025-09-05 18:13:21.079108+00:00
1931,1931,581.66,2025-01-25 02:13:10.269693+00:00,2024-02-06 13:51:00.894973+00:00
1932,1932,1811.31,2025-12-29 01:26:47.977038+00:00,2024-12-02 05:16:14.208483+00:00
1933,1933,967.7,2025-10-24 12:35:24.713598+00:00,2026-01-10 11:46:20.370070+00:00
1934,1934,864.21,2026-01-02 01:08:13.176450+00:00,2025-08-27 18:49:02.816025+00:00
1935,1935,973.12,2025-06-03 06:40:00.770613+00:00,2024-07-23 01:06:49.269360+00:00
1936,1936,1403.41,2025-08-03 01:21:18.562287+00:00,2025-07-26 06:00:03.783199+00:00
1937,1937,1429.46,2025-03-19 12:22:18.974524+00:00,2025-09-21 09:37:18.334390+00:00
1938,1938,835.68,2024-10-07 02:03:29.405492+00:00,2025-12-31 03:41:35.645602+00:00
1939,1939,893.2,2025-08-06 11:42:36.731766+00:00,2025-08-12 14:40:34.735044+00:00
1940,1940,1108.49,2025-10-06 18:06:01.005047+00:00,2026-01-15 14:53:34.173475+00:00
1941,1941,79.47,2024-05-09 13:19:06.069014+00:00,2024-12-09 05:22:57.049600+00:00
1942,1942,62.3,2025-10-16 23:49:01.951738+00:00,2025-10-20 07:41:40.522778+00:00
1943,1943,1549.45,2024-05-28 19:00:47.565196+00:00,2025-04-17 10:09:03.111579+00:00
1944,1944,310.38,2024-12-08 17:36:26.898005+00:00,2025-07-26 02:12:13.026185+00:00
1945,1945,1370.31,2025-11-25 16:42:45.558239+00:00,2025-10-16 19:21:41.758309+00:00
1946,1946,1466.71,2025-06-01 04:14:10.500480+00:00,2025-02-03 05:39:20.309943+00:00
1947,1947,446.72,2024-07-05 07:30:08.419832+00:00,2024-03-26 12:12:04.856475+00:00
1948,1948,1633.34,2025-11-22 12:13:26.263461+00:00,2025-09-19 00:58:29.252059+00:00
1949,1949,1040.52,2025-05-03 02:42:04.470607+00:00,2024-10-31 01:56:40.240417+00:00
1950,1950,295.76,2025-03-21 05:13:54.913639+00:00,2024-06-23 14:14:10.640860+00:00
1951,1951,790.49,2025-03-07 14:22:40.835552+00:00,2025-05-10 16:25:36.772721+00:00
1952,1952,1042.59,2024-10-02 08:56:40.870270+00:00,2025-02-27 00:46:53.000391+00:00
1953,1953,1526.16,2024-06-29 22:29:06.574350+00:00,2024-08-16 01:57:53.642044+00:00
1954,1954,625.56,2025-01-15 23:32:59.880466+00:00,2024-10-02 17:34:28.162116+00:00
1955,1955,653.21,2024-11-09 18:14:23.741622+00:00,2024-06-01 08:00:16.859284+00:00
1956,1956,1045.93,2025-01-05 23:10:03.461887+00:00,2025-05-17 09:44:55.643425+00:00
1957,1957,207.86,2025-02-28 19:30:59.154848+00:00,2025-08-12 13:35:28.243108+00:00
1958,1958,1679.51,2025-11-02 18:24:47.798036+00:00,2025-03-22 12:30:08.037344+00:00
1959,1959,825.9,2026-01-05 10:38:33.407657+00:00,2024-07-01 10:20:31.559249+00:00
1960,1960,1342.92,2024-07-05 09:57:08.474393+00:00,2024-12-21 21:51:45.634732+00:00
1961,1961,266.27,2025-07-13 17:29:23.357612+00:00,2024-10-22 05:38:11.874475+00:00
1962,1962,1562.87,2025-04-23 19:06:51.338190+00:00,2024-07-09 14:05:36.248897+00:00
1963,1963,1266.3,2025-01-26 05:34:51.466639+00:00,2024-04-21 09:23:12.585453+00:00
1964,1964,659.83,2025-10-12 02:57:55.150641+00:00,2025-12-18 14:42:00.857921+00:00
1965,1965,304.85,2024-05-03 13:51:21.279223+00:00,2024-02-05 12:39:44.545639+00:00
1966,1966,151.25,2024-08-21 04:37:33.494720+00:00,2024-06-16 17:04:10.190502+00:00
1967,1967,935.56,2024-06-26 08:45:56.696305+00:00,2025-09-17 02:17:19.192499+00:00
1968,1968,1566.48,2025-06-12 09:34:07.663281+00:00,2024-05-26 12:16:15.541015+00:00
1969,1969,718.92,2024-02-22 18:10:43.277582+00:00,2025-04-25 18:06:15.407167+00:00
1970,1970,519.49,2025-02-28 10:06:41.876291+00:00,2025-01-25 19:20:27.115858+00:00
1971,1971,471.99,2024-10-27 20:14:03.445376+00:00,2025-12-02 15:09:31.244558+00:00
1972,1972,863.74,2024-07-14 00:34:32.819315+00:00,2024-12-04 16:27:50.713594+00:00
