maintenance_ticket_id,room_id,assigned_employee_id,issue_description,severity,status,created_at,resolved_at
1274,515,655,Himself vote large least often decision everybody.,CRITICAL,IN_PROGRESS,2024-12-17 11:59:42.897322+00:00,2025-04-07 06:10:50.148424+00:00
1275,726,1629,Responsibility cut past third himself I face industry section establish computer.,CRITICAL,IN_PROGRESS,2026-01-08 21:49:34.853867+00:00,2024-06-02 06:44:54.473194+00:00
1276,161,135,Unit suggest budget third value live thus ability.,HIGH,OPEN,2024-03-09 19:59:10.177294+00:00,2026-01-02 06:07:08.236620+00:00
1277,433,847,Letter his usually themselves property wrong.,MEDIUM,CANCELLED,2024-08-25 04:32:11.797341+00:00,2025-03-09 14:49:38.798390+00:00
1278,173,1813,Second television laugh send particular turn.,CRITICAL,CANCELLED,2024-02-11 05:51:53.035670+00:00,2025-08-13 07:46:52.258390+00:00
1279,52,70,Chance range nature approach difference for.,MEDIUM,IN_PROGRESS,2025-08-27 23:16:16.906287+00:00,2024-03-16 10:09:02.209395+00:00
1280,107,1534,Pm century himself every possible option visit action throw as but agency.,LOW,DONE,2025-11-26 01:27:13.449156+00:00,2025-08-28 02:22:51.725963+00:00
1281,629,1245,Far subject store score west entire five behind none key.,LOW,CANCELLED,2024-09-21 19:00:31.503567+00:00,2025-04-13 05:37:19.581893+00:00
1282,580,95,Feeling reason wish maintain smile cause positive mention.,LOW,DONE,2025-10-31 22:16:40.197106+00:00,2025-01-09 04:44:17.867980+00:00
1283,782,1694,Under writer different us space seat car.,CRITICAL,DONE,2025-07-09 13:13:37.320047+00:00,2024-08-15 22:17:10.243809+00:00
1284,860,1287,Director behind leader cut home part prepare half about determine street.,HIGH,CANCELLED,2024-12-21 08:07:02.853911+00:00,2025-04-20 21:44:31.420034+00:00
1285,940,552,Central instead indicate would floor level.,HIGH,CANCELLED,2025-05-30 20:28:49.042580+00:00,2025-11-26 21:57:02.582784+00:00
1286,377,1304,Product provide box station these rise little.,CRITICAL,CANCELLED,2025-04-17 11:51:45.024812+00:00,2025-12-25 21:44:56.743631+00:00
1287,740,728,Operation boy painting thousand research plant music front rate speech floor very stock.,HIGH,IN_PROGRESS,2024-08-06 14:17:51.052696+00:00,2024-09-11 06:54:38.299819+00:00
1288,890,538,Around work part worry sort special free.,CRITICAL,OPEN,2025-04-01 22:39:47.532033+00:00,2024-03-09 09:09:53.594685+00:00
1289,354,635,Wear provide truth movement than part interesting.,LOW,CANCELLED,2025-01-14 19:03:03.855591+00:00,2025-03-02 04:07:36.734899+00:00
1290,825,1754,Else current character yourself heavy vote street realize so.,HIGH,DONE,2024-09-22 07:13:01.010783+00:00,2025-11-25 13:44:49.509429+00:00
1291,929,797,Kind own decide bar option travel tree.,HIGH,IN_PROGRESS,2025-05-23 06:34:05.356075+00:00,2025-07-03 05:18:05.708352+00:00
1292,622,1979,Professor oil thought experience area new image force.,CRITICAL,IN_PROGRESS,2025-06-27 08:52:36.301014+00:00,2024-08-01 21:33:47.722092+00:00
1293,404,906,Must skill real source art note focus analysis conference.,MEDIUM,OPEN,2025-01-10 02:31:08.680487+00:00,2024-11-05 13:43:40.896661+00:00
1294,837,881,Fight rise rule whom station somebody morning force.,MEDIUM,OPEN,2025-06-12 10:55:53.515921+00:00,2025-07-10 23:06:28.237386+00:00
1295,389,268,Agency hope hundred until street cause leg baby.,HIGH,CANCELLED,2025-11-13 14:14:30.783600+00:00,2024-05-04 00:39:37.398529+00:00
1296,766,1286,More run modern voice real operation.,LOW,DONE,2025-09-11 05:55:16.476068+00:00,2025-12-30 06:37:06.269578+00:00
1297,188,1242,Sense assume plant system follow meet sense model prevent.,LOW,DONE,2025-09-06 02:21:58.259895+00:00,2025-06-08 23:48:29.753057+00:00
1298,563,1619,Another thing wait ago no such whose Mr the kitchen authority.,LOW,DONE,2024-02-01 19:56:25.975803+00:00,2025-06-06 21:52:54.911741+00:00
1299,484,656,Front finish lot international rock friend next.,HIGH,DONE,2024-04-13 08:15:26.505350+00:00,2024-02-04 02:43:55.282179+00:00
1300,632,1028,Know film least authority entire guy election on church.,MEDIUM,IN_PROGRESS,2025-11-27 12:58:40.388053+00:00,2025-07-22 18:27:19.990708+00:00
1301,958,310,Possible think language beat who decision by arrive here clearly also serve expect.,CRITICAL,CANCELLED,2025-04-18 16:43:24.243942+00:00,2025-05-14 15:02:09.832136+00:00
1302,337,545,Number effort can hour consumer important you offer force eye for.,CRITICAL,DONE,2024-03-28 22:05:37.779979+00:00,2024-03-07 19:00:57.009039+00:00
1303,27,510,Thing this exactly chair safe explain.,MEDIUM,OPEN,2025-07-22 13:37:55.495675+00:00,2026-01-08 22:21:48.560275+00:00
1304,137,1565,Pick west want agency western force factor black.,HIGH,CANCELLED,2024-10-14 23:20:01.556871+00:00,2024-11-06 16:33:24.241754+00:00
1305,396,1577,Table remember man hold stock crime price it miss hard.,LOW,CANCELLED,2025-10-14 04:35:01.193366+00:00,2025-11-20 18:05:49.922951+00:00
1306,477,651,Realize drive control seat they same his check plan.,HIGH,DONE,2024-11-20 03:58:53.514722+00:00,2025-08-20 18:37:46.158101+00:00
1307,438,1043,Office TV key respond five behavior similar sound benefit still.,LOW,OPEN,2024-05-10 01:48:54.165173+00:00,2025-02-02 18:54:01.423900+00:00
1308,834,84,Although three gas heart street table type indeed own upon go.,CRITICAL,IN_PROGRESS,2025-12-10 16:55:08.058860+00:00,2025-07-06 13:34:49.250463+00:00
1309,603,1394,Whom appear body information answer per former structure others low everything city race.,HIGH,CANCELLED,2025-07-12 07:57:46.123977+00:00,2025-05-10 03:40:25.123446+00:00
1310,212,1642,Perhaps social important ever central performance when official specific manager say exactly.,LOW,CANCELLED,2024-11-03 12:25:30.421401+00:00,2024-02-03 10:00:11.468300+00:00
1311,686,1738,Her money easy receive study value.,MEDIUM,CANCELLED,2025-01-30 03:23:26.981663+00:00,2024-09-21 00:53:05.811162+00:00
1312,833,602,Present common majority animal high responsibility mission democratic few eat must year travel second.,CRITICAL,CANCELLED,2025-11-12 03:27:15.141288+00:00,2024-03-01 00:27:20.251271+00:00
1313,855,681,Community party thing management rather sometimes suffer really rest investment research.,MEDIUM,OPEN,2025-09-23 12:04:49.874424+00:00,2025-04-09 07:31:55.796887+00:00
1314,262,268,Director arm other two occur total certain.,CRITICAL,DONE,2025-10-06 23:10:32.687543+00:00,2024-05-10 12:58:07.343212+00:00
1315,113,1683,Name land great PM point marriage today dinner note institution meeting arm four.,LOW,CANCELLED,2024-09-15 21:28:13.706881+00:00,2025-10-18 14:07:31.373547+00:00
1316,191,1010,Early design identify term past drug society film hear suffer.,LOW,IN_PROGRESS,2025-03-04 04:09:30.437212+00:00,2024-12-30 08:43:15.417704+00:00
1317,509,1664,Almost along report rock now international mention measure class bring bank share.,LOW,OPEN,2024-10-30 19:08:47.721986+00:00,2024-02-14 21:28:01.138388+00:00
1318,646,1146,Wear read all worker this increase economy sound prepare mind.,MEDIUM,DONE,2024-11-16 10:42:57.179524+00:00,2025-04-19 14:42:27.650899+00:00
1319,819,1735,Itself Mrs air act occur soldier region exactly character spring thus say.,HIGH,IN_PROGRESS,2025-05-10 07:30:26.385518+00:00,2025-09-10 18:28:07.344932+00:00
1320,9,1172,Administration this worker account address truth black.,MEDIUM,DONE,2024-02-20 03:55:06.131446+00:00,2025-09-17 13:49:16.455373+00:00
1321,929,159,Operation form his minute agency religious choice government scientist game.,MEDIUM,OPEN,2025-12-09 15:35:44.155534+00:00,2024-05-05 07:10:02.699086+00:00
1322,253,1376,Consumer might morning answer direction TV community start radio start shake region.,MEDIUM,CANCELLED,2025-03-26 10:03:24.002313+00:00,2025-09-15 17:54:29.750550+00:00
1323,5,1510,Must town loss however moment control job western society more agree will but.,HIGH,CANCELLED,2025-05-21 20:04:22.717743+00:00,2024-05-29 03:02:52.260844+00:00
1324,325,1531,Organization member any quality right meeting work far bad front.,MEDIUM,CANCELLED,2025-06-05 05:04:32.169557+00:00,2024-09-13 15:38:26.602627+00:00
1325,85,1333,Authority view specific who office record nature gun step between financial on.,MEDIUM,OPEN,2025-08-14 03:57:21.410547+00:00,2025-03-15 02:09:13.993305+00:00
1326,262,114,Six bill that defense cost suddenly.,LOW,OPEN,2024-10-17 19:30:19.026413+00:00,2025-10-07 09:04:54.750742+00:00
1327,176,1506,Successful arrive receive identify community trade head enter marriage sense growth senior.,CRITICAL,CANCELLED,2024-11-27 05:03:31.854537+00:00,2024-03-23 14:18:58.278353+00:00
1328,711,1972,Arrive stuff majority similar interview history like everyone.,CRITICAL,OPEN,2025-11-24 02:42:17.468065+00:00,2024-03-06 13:58:53.646567+00:00
1329,940,1019,Social clearly open during road seem avoid business third great.,LOW,OPEN,2024-03-17 04:00:37.631153+00:00,2024-03-06 03:08:31.904042+00:00
1330,680,1286,Evening tough recognize possible senior surface data other.,CRITICAL,OPEN,2024-10-05 04:26:28.458004+00:00,2024-08-09 09:55:07.703566+00:00
1331,945,1523,Than stuff performance debate plan sense.,MEDIUM,IN_PROGRESS,2024-09-25 14:23:17.006762+00:00,2025-11-04 20:21:22.845166+00:00
1332,177,1475,Field agree claim rate create mention whether son.,LOW,CANCELLED,2024-07-21 15:15:11.661558+00:00,2025-08-25 20:06:20.127470+00:00
1333,826,1013,Both one television fear bar prevent contain purpose national nation south station.,HIGH,OPEN,2025-03-09 18:16:01.662520+00:00,2025-05-17 00:51:58.691201+00:00
1334,443,221,Plant food business dream industry night sport pressure film.,LOW,OPEN,2024-09-13 22:59:31.978148+00:00,2024-09-28 21:59:30.472279+00:00
1335,269,1446,Level build building school yourself morning nor air society next car difference.,MEDIUM,DONE,2025-11-08 16:55:01.892444+00:00,2024-07-27 12:57:23.437552+00:00
1336,74,576,Recently collection north operation three have important education couple general three.,CRITICAL,DONE,2025-10-01 00:22:36.954417+00:00,2024-07-15 06:14:43.184780+00:00
1337,402,1665,Start everybody cell memory than agent.,LOW,IN_PROGRESS,2026-01-11 12:42:41.537720+00:00,2025-09-06 17:46:30.084328+00:00
1338,739,306,President magazine argue charge reality send commercial how even Mrs source spend.,HIGH,CANCELLED,2025-07-22 02:31:33.913355+00:00,2025-10-11 23:27:58.783728+00:00
1339,457,921,Occur future explain teach power significant stock standard sing.,HIGH,IN_PROGRESS,2024-08-30 14:58:58.921888+00:00,2025-09-19 13:28:30.543146+00:00
1340,304,1012,Beautiful class wish organization animal and majority deal.,MEDIUM,IN_PROGRESS,2025-03-10 02:30:42.136805+00:00,2025-10-16 20:13:04.258004+00:00
1341,559,1975,Art participant rich phone beautiful lay send season choose.,MEDIUM,OPEN,2024-11-17 01:37:38.093363+00:00,2025-12-10 09:05:11.053993+00:00
1342,941,1554,Laugh lead practice painting third compare ok plan future guy.,MEDIUM,DONE,2024-04-02 00:07:58.898176+00:00,2025-05-23 23:17:24.190255+00:00
1343,42,1646,Must attorney state though road to until member my pattern.,MEDIUM,OPEN,2024-04-09 08:28:43.442521+00:00,2025-12-08 12:18:47.492723+00:00
1344,325,605,Model thus design imagine include establish when program against day because.,HIGH,OPEN,2025-01-20 14:44:07.274360+00:00,2025-03-02 03:25:18.792884+00:00
1345,796,1450,Should light beyond may exist everybody the executive factor kitchen wear case off.,MEDIUM,DONE,2024-11-21 07:01:51.107762+00:00,2025-08-06 08:51:48.110813+00:00
1346,826,365,Piece drop language alone nor upon vote.,LOW,CANCELLED,2024-08-19 21:56:19.589666+00:00,2024-06-06 17:28:53.596746+00:00
1347,62,1307,Military shake size practice mission lead girl.,LOW,DONE,2024-04-09 18:48:51.964465+00:00,2025-03-29 15:26:09.407263+00:00
1348,487,1112,State produce follow test then list put fall sound age hear today.,LOW,OPEN,2025-11-09 01:41:45.324149+00:00,2025-12-02 09:13:09.004653+00:00
1349,856,700,Music either wait drive discover notice structure discover strong quality medical out.,MEDIUM,CANCELLED,2025-01-25 14:23:26.605739+00:00,2025-10-31 18:20:59.909351+00:00
1350,486,1951,Radio particular military station may environmental happy local training conference.,CRITICAL,IN_PROGRESS,2025-01-07 01:54:29.989956+00:00,2025-10-10 07:13:09.701168+00:00
1351,353,596,Phone national share situation usually surface hope deal try marriage present person born.,HIGH,DONE,2024-04-17 11:00:28.718186+00:00,2024-10-27 03:26:27.428596+00:00
1352,863,1907,Care specific this visit agency paper money always me billion security wrong at.,CRITICAL,IN_PROGRESS,2024-10-02 09:41:38.769111+00:00,2024-12-14 16:55:12.331687+00:00
1353,563,16,Instead glass order away near fine run.,MEDIUM,CANCELLED,2025-02-17 18:17:06.777929+00:00,2024-08-09 10:10:45.250468+00:00
1354,640,1995,Evening meet myself soon threat expect woman crime drug boy require.,MEDIUM,CANCELLED,2025-05-07 07:02:16.150160+00:00,2024-03-01 12:03:30.041471+00:00
1355,984,872,Standard science evidence difference need once.,HIGH,OPEN,2024-09-25 02:29:34.340881+00:00,2025-05-23 12:01:37.111361+00:00
1356,977,1401,Dream indicate too eye cell grow none spring difficult once.,LOW,OPEN,2025-07-03 15:32:51.062154+00:00,2025-10-16 19:01:59.968133+00:00
1357,829,445,Woman piece argue cell forget year ability list.,CRITICAL,DONE,2026-01-20 11:26:59.470586+00:00,2025-06-15 12:00:25.346723+00:00
1358,351,116,Culture she concern commercial small in street.,HIGH,CANCELLED,2025-08-18 23:48:39.755194+00:00,2024-05-01 02:56:01.049911+00:00
1359,621,71,Price seek course improve center organization office size fall couple.,CRITICAL,OPEN,2025-04-26 14:10:17.452427+00:00,2024-10-27 08:08:51.063717+00:00
1360,128,1588,Memory against material detail that guy best key require former.,LOW,OPEN,2026-01-07 17:20:56.285490+00:00,2024-06-05 15:37:00.164840+00:00
1361,588,435,Clear since support cultural writer until system.,CRITICAL,OPEN,2024-05-25 11:39:23.180863+00:00,2024-09-30 01:28:44.652839+00:00
1362,172,745,Force employee option customer leader far nation add school.,LOW,DONE,2025-04-03 09:59:05.650495+00:00,2025-03-23 21:55:20.203000+00:00
1363,770,546,Analysis rule night event international picture discussion apply knowledge man.,LOW,OPEN,2025-10-01 08:36:00.256495+00:00,2025-11-29 14:11:18.771631+00:00
1364,806,1683,Effect friend media floor trouble leader exist lead other consumer treatment more.,MEDIUM,CANCELLED,2024-10-11 22:14:08.400038+00:00,2025-06-11 09:00:33.262947+00:00
1365,109,782,Line meeting course reflect far recognize particular also interest stop morning best.,LOW,CANCELLED,2025-12-03 16:59:13.680104+00:00,2025-10-10 18:27:49.611421+00:00
1366,442,1883,Free animal east television move drive suggest whole structure stuff cup seek.,HIGH,IN_PROGRESS,2025-12-14 07:15:13.184047+00:00,2024-03-12 08:21:49.748207+00:00
1367,504,842,Sit let watch nor night game suffer race nothing actually which section.,MEDIUM,IN_PROGRESS,2025-03-03 17:36:03.173979+00:00,2024-04-23 20:17:43.816902+00:00
1368,226,90,Republican specific try notice enjoy author.,MEDIUM,CANCELLED,2024-06-09 15:38:32.012889+00:00,2026-01-02 03:57:27.278804+00:00
1369,155,18,Artist continue us stuff daughter unit who defense fine.,LOW,CANCELLED,2025-07-14 17:04:33.877440+00:00,2025-10-02 22:34:14.449624+00:00
1370,569,333,Cup wind party baby collection deep Mrs prevent.,HIGH,CANCELLED,2025-05-08 07:05:00.529585+00:00,2025-03-08 11:39:29.631888+00:00
1371,722,1101,Everybody toward must evening seven leg check car magazine job partner.,HIGH,IN_PROGRESS,2024-08-17 17:04:30.175948+00:00,2025-08-26 18:31:16.220207+00:00
1372,175,893,Fund middle detail summer special stop provide song director difficult production including last.,HIGH,CANCELLED,2024-09-05 08:23:42.886905+00:00,2024-01-26 13:40:22.730070+00:00
1373,237,1409,Set either social necessary live management strategy audience.,HIGH,CANCELLED,2024-02-26 01:32:10.041265+00:00,2024-03-15 10:09:20.679606+00:00
1374,529,661,Tell health behavior should under two threat recently raise decide remember effect price.,HIGH,OPEN,2025-11-26 09:35:24.440318+00:00,2025-08-11 11:07:46.994413+00:00
1375,832,1350,Vote production thing scientist also magazine first wide.,LOW,IN_PROGRESS,2025-12-06 16:51:36.908861+00:00,2024-07-04 03:35:01.406636+00:00
1376,672,1015,I idea administration front cold thus gun majority moment under many scene adult.,CRITICAL,IN_PROGRESS,2025-09-27 04:31:43.164319+00:00,2025-11-30 13:02:00.221099+00:00
1377,700,1439,Ever budget sport same wrong station speak thus bring.,CRITICAL,IN_PROGRESS,2024-09-22 14:49:42.348408+00:00,2024-03-14 22:59:53.527234+00:00
1378,485,1880,Past customer nearly conference budget trip wide instead skin strong right.,CRITICAL,OPEN,2024-03-11 14:06:22.280101+00:00,2024-04-27 23:53:14.540083+00:00
1379,830,234,Ever thank second perhaps candidate fight.,HIGH,OPEN,2024-02-10 01:15:27.969512+00:00,2024-10-03 20:37:43.146232+00:00
1380,109,1354,Lot able job particularly describe simply say raise appear world animal half hour.,LOW,CANCELLED,2024-09-29 20:11:50.341447+00:00,2025-07-12 01:45:31.726722+00:00
1381,947,497,For at staff cut drop type great.,HIGH,CANCELLED,2024-10-24 15:36:28.449527+00:00,2024-04-16 14:00:16.722989+00:00
1382,901,25,Strategy mouth best degree become future half religious high big.,HIGH,CANCELLED,2024-05-01 21:06:57.187741+00:00,2024-10-09 18:57:45.999579+00:00
